file	label	intervaldID	t	f0	F1	F2	F3	H1c	H2c	H4c	A1c	A2c	A3c	H2Ku	H5Ku	CPP
c3_11_kaninchen_w31.wav	i:	313	1.714	608.2856684819163	641.932	2265.134	3344.142	95.16090945973264	98.228815274402	90.29583899103895	94.20440682821386	88.23621469186693	98.91754262225905	75.2357021818523	75.33347305304518	8.503
c3_11_kaninchen_w31.wav	a:	314	2.399	401.04195793792985	821.155	1279.607	1940.249	112.1255796105159	95.65542612548494	104.81404685886787	95.69639974321228	95.48670725942793	91.4034791972484	95.14290431304049	67.48927073265332	12.407
c3_12_anakonda_w31.wav	u:	315	2.96	320.73594403607154	346.106	2126.046	4160.965	100.1359216882337	102.20403705066593	98.33496597653675	99.27127535147133	74.49267338099119	99.25164152561563	62.90591254969539	55.871149526800885	10.435
c3_12_anakonda_w31.wav	i:	316	4.868	264.44858223938775	355.84	2602.637	3362.859	100.90664869569537	93.3697161650174	86.26992165032814	91.16321835099373	106.63864988823788	101.92516096888232	67.6068647651394	66.90174048071329	19.365
c3_12_anakonda_w31.wav	a:	317	6.154	211.22114586191918	889.144	1478.246	2559.307	102.07542850926826	100.85369766857379	94.30926894128797	93.06218913224389	92.89765991784931	104.49468062914636	91.37217363967494	67.92064620778075	17.465
d1_01_kirchenglocke_w24.wav	u:	318	3.158	195.94421956315506	290.622	2229.549	3711.925	106.96010447588313	104.36818984600136	90.46647138092531	88.42856401494132	94.8434845879103	95.58226618060009	67.7869975876835	50.400793586979525	4.805
d1_01_kirchenglocke_w24.wav	i:	319	4.926	234.1442359054829	257.661	2301.503	3254.715	107.87816354608017	118.23213505202799	109.51413939734462	104.91746501626474	108.89965082633016	117.05417190129378	81.7632358643676	63.08789075817397	21.245
d1_01_kirchenglocke_w24.wav	a:	320	5.858	196.46240073966337	813.426	1375.113	2558.136	101.74887146956566	93.02597574897865	58.30751012334076	57.366418380789014	66.34924632577025	73.32995221637091	77.99533076763248	40.29063204753371	16.275
d1_02_kleinerbagger_w24.wav	u:	321	1.885	223.8845743443597	285.332	2353.936	3323.435	109.7922390144082	114.79239824258438	114.18143605751725	105.91846457144453	99.23681411873898	96.71685934509364	77.30429169655275	55.20071551287215	15.76
d1_02_kleinerbagger_w24.wav	i:	322	2.786	243.77428527974638	260.978	2423.249	3191.962	107.5818824990186	94.42699033046104	91.73601263847742	107.60692147910544	108.79382823406111	98.50026571547619	72.34570614108954	73.07421214982462	13.007
d1_02_kleinerbagger_w24.wav	a:	323	3.863	194.42251292091314	957.13	1617	2395.034	106.83449303357017	96.33877700585217	83.86905259767404	85.93714193373158	88.61082247026255	90.68198655836052	89.36129222633716	80.28776352405279	14.709
d1_03_suv_w24.wav	u:	324	2.043	223.5140713962623	291.248	2288.818	3292.939	116.36791913292717	116.47120504734016	112.79797806582816	114.98271120954843	106.75937388682318	114.09767972455776	84.54456985107049	52.87209770235431	13.186
d1_03_suv_w24.wav	i:	325	3.498	221.75798452348687	263.544	2185.488	2675.693	119.70170045124382	111.53961276766299	98.74976884098503	119.95701853958523	122.637081436968	98.46198125859802	100.91707538383183	78.29400164073773	16.212
d1_03_suv_w24.wav	a:	326	4.618	227.4887044698387	617.947	1380.233	2426.581	110.98767383629281	97.70993137422093	94.79675142655775	97.64554596171146	110.4260729714905	91.65015125235874	81.95605489928369	61.140798133948415	17.943
d1_04_gloeckchen_w24.wav	u:	327	1.478	414.4657045450067	441.173	1883.551	2906.564	113.6277615677622	115.22116391034837	98.08861004678238	113.67495853768276	90.24602761214462	92.96553982088072	83.63086221934952	55.23267737718165	14.694
d1_04_gloeckchen_w24.wav	i:	328	2.277	356.9843993640778	369.83	1197.763	2552.604	95.83572564750972	97.98646180309987	91.21159071735379	89.69438413803083	105.17252472164554	117.02563136914004	71.31386068128373	69.08514819738285	15.243
d1_04_gloeckchen_w24.wav	a:	329	2.925	325.1150031192677	946.904	1710.631	2656.745	108.62241913544818	106.4251678300897	90.50415860606768	106.33134549751145	97.68399746278342	89.99421337264761	94.07549967228613	68.27850277221462	22.498
d1_05_buerodrucker_w24.wav	u:	330	2.806	273.0312790295412	285.272	2118.358	3664.538	111.88858633474464	106.74783909530768	100.50380100019707	111.95307501944197	92.88818916979503	99.17881776068977	71.53121201966856	54.78781854819704	16.621
d1_05_buerodrucker_w24.wav	i:	331	3.801	205.517444149686	374.277	2799.088	3702.819	112.5387984630191	107.31084251386294	61.9694267210235	106.96334255398686	83.09989480788003	92.03718092846974	53.345437401847875	55.12464855386368	14.858
d1_05_buerodrucker_w24.wav	a:	332	4.203	193.94526910036973	729.48	1332.405	2292.855	103.79304276566002	100.70221767214474	94.77907269049999	93.36472344977554	100.97862597422643	82.81952282996522	74.30404203125092	62.86889250633915	20.994
d1_06_elefant_w24.wav	u:	333	1.755	252.28269907326646	243.56	2177.044	3496.911	110.03106459583854	108.20007919521288	101.44804067835591	109.72714228700035	98.59289154850615	114.03587337653414	83.99936135395784	74.10299657872417	13.412
d1_06_elefant_w24.wav	i:	334	2.627	251.23692483483853	244.911	2109.895	3193.589	117.61724997330576	99.85043456247537	103.00299908997482	117.48656349430411	100.43603369499806	107.70798903752278	81.35235722089023	55.9988150856741	18.313
d1_06_elefant_w24.wav	a:	335	3.083	216.8614931274266	568.247	1062.153	2642.579	112.59139492093725	90.21195394032881	75.29054299388335	75.52567272349607	90.97792453463201	80.51874476880089	70.21564374719338	56.375940269267204	13.999
d1_07_blaumeise_w24.wav	u:	336	3.014	456.48439254069507	461.536	2166.186	3650.687	105.8057583814189	104.03338636742731	83.25371356379945	105.83470548376454	67.58779364283492	81.67032058204025	69.29897816400437	50.232205607771114	10.151
d1_07_blaumeise_w24.wav	i:	337	3.623	477.8105029982592	445.496	1263.881	2568.151	110.72855314066904	97.43442485200089	106.66280163254399	110.59989608088804	70.7071626950861	85.22869268069637	84.60536695614371	56.35628242134081	8.264
d1_07_blaumeise_w24.wav	a:	338	3.902	300.9373482451215	843.975	1920.685	2621.067	104.72045110861448	89.01681614037098	54.42621890179572	70.09514186309997	83.46660763492588	81.5601010594115	86.32215293618773	50.80007304589525	15.917
d1_08_storch_w24.wav	u:	339	1.452	333.23076238040085	357.642	1128.805	2529.9	101.08297914095431	104.99837345935967	109.25580613567257	97.49089159161204	109.55755871514546	104.16847836993568	79.06525968304847	69.10550748961379	21.446
d1_08_storch_w24.wav	i:	340	2.053	294.51977529319504	304.748	2522.538	2722.076	119.17272247623045	101.89120646541231	94.07697638380357	119.27861722312784	107.55942595500292	101.9301136487745	81.74367616223277	69.53109072122302	20.108
d1_08_storch_w24.wav	a:	341	2.724	234.03125996322004	792.753	1525.477	2510.245	102.41520757850104	99.58595608009679	99.7051215436688	100.50889018358764	102.20306327095683	103.68992319758054	92.85884284133387	56.08994276786849	24.59
d1_09_igel_w24.wav	u:	342	1.47	268.11281849102886	287.143	1168.886	2695.083	102.04139466951293	101.12973640066566	95.57860275806016	101.2221538275349	96.99449882968061	105.24817790292309	64.95889296338498	48.26245899552484	12.543
d1_09_igel_w24.wav	i:	343	2.144	267.1767489742103	285.219	2606.455	3776.44	116.35806652762376	102.34906176038251	100.94939223638247	116.5577676486061	93.27730994938865	95.72367880591516	63.8758143930676	70.01283293322567	17.946
d1_09_igel_w24.wav	a:	344	2.474	229.03668871014912	848.843	1689.297	2453.596	102.6827644390308	92.0824220682575	83.97695589246109	68.50839181059075	89.33671796663873	86.28183980555755	85.71926708666393	57.430389008760805	20.111
d1_10_backofen_w24.wav	u:	345	1.667	209.04133720825922	242.449	936.727	2366.351	101.62322029294529	97.22378322990537	88.92667978966182	101.19206039058307	89.0216366789266	105.33245621391589	54.71386809105823	44.783187287433904	14
d1_10_backofen_w24.wav	i:	346	2.328	210.33865822508656	308.082	2313.466	2942.305	106.57553083355137	88.65060943924848	68.99514331730785	101.67618227498119	69.4162950506652	80.35496500305234	54.24236639092173	52.13013892895172	0.755
d1_10_backofen_w24.wav	a:	347	2.646	196.49399951067844	751.014	1536.39	2517.231	102.2830787573152	98.03472403806083	70.57948060540569	74.48591926192259	60.53023946116257	78.82877487039352	66.86302865655273	56.941463591652415	17.132
d1_11_anakonda.wav	u:	348	1.276	217.63542002746382	279.043	2453.273	3252.335	107.37883414414463	104.22113122052727	97.96093605231422	105.35776066640038	96.65010830338971	95.44211906653717	69.77621261548751	64.10931485732947	11.818
d1_11_anakonda.wav	i:	349	2.237	216.73734278800106	340.179	2480.409	3123.625	111.53645745149738	101.48515776922939	82.7519177706663	92.41950201737362	89.04312483331603	76.66581327411626	55.67629520029036	61.93734503515082	12.369
d1_11_anakonda.wav	a:	350	2.571	179.71666743919943	840.632	1490.76	2349.336	100.8563643568547	92.01798971448372	66.81816067921541	62.27415515958714	83.18517601097166	83.44251127182181	70.55457729173648	58.75855283967893	13.578
d1_12_blindschleiche_w24.wav	u:	351	1.61	240.56433359819815	254.597	977.07	2528.309	101.99417213285619	97.60154728139577	99.66741498769726	101.89863878647188	99.98886773083541	86.95245972679959	57.66479543636262	50.86378174197427	11.224
d1_12_blindschleiche_w24.wav	i:	352	2.519	224.5021517019136	297.548	2516.711	3235.446	101.86830431854403	81.95007826824965	70.12235797877108	99.59406495336442	72.19995274177825	65.53124238910355	51.797860883642215	51.285761895834376	8.803
d1_12_blindschleiche_w24.wav	a:	353	2.895	198.84428708387085	997.29	1730.018	2603.768	97.90870300237549	72.92441078576772	70.4221154051167	57.3402325856361	74.62414511160574	82.65413085863	79.07354619827836	56.67439317812701	12.868
d2_01_kleinwagen_w32.wav	u:	354	1.562	268.4655229080694	355.883	2221.731	3482.502	107.98686757229146	100.68438239469236	91.45136436143866	99.49988754852318	86.36167823736764	93.8285132019486	76.38281712255676	76.63627791322685	12.836
d2_01_kleinwagen_w32.wav	i:	355	2.509	172.68815872888484	324.672	868.951	2712.284	105.52580538285842	104.79794648565752	83.44721359032533	104.6759429346106	91.24606453984525	106.10956830833652	53.43964012538556	48.01962406894489	15.008
d2_01_kleinwagen_w32.wav	a:	356	3.235	195.50026737612072	981.718	1876.496	2762.822	110.18381477447619	101.78847436146307	99.797965494899	97.17046004433337	94.63390094771071	88.93087210945973	97.14076834884105	61.79461702392565	16.974
d2_02_industriebackofen_w32.wav	u:	357	1.59	185.7332300425899	326.655	2225.283	3384.1	111.10127157087571	103.60044122089295	83.06245814418301	100.65450399236343	85.36788035185522	80.6212199355475	73.03724938104862	60.24467926307993	17.092
d2_02_industriebackofen_w32.wav	i:	358	2.576	171.77901569963842	346.534	2664.974	3617.05	109.2044615254153	101.77996119699347	83.06452212563116	101.81131248608182	100.38846235127504	106.51727743362811	71.9732266165657	73.45951671364388	14.259
d2_02_industriebackofen_w32.wav	a:	359	3.56	187.80129138912076	976.337	1605.887	3034.402	114.51406956740239	108.28865146041566	108.82589012367771	114.23328148850733	97.1529156087833	91.32254200104815	86.4388365177095	56.02927638503306	21.75
d2_03_dompfaff_w32.wav	u:	360	1.205	327.4825628107663	979.153	1913.986	3361.91	117.306929344034	99.20345354502737	79.69271735357793	103.9811909908314	71.24318022507393	75.04579120324237	71.58682310074765	54.31741428368574	10.566
d2_03_dompfaff_w32.wav	i:	361	2.393	298.3784170019691	325.463	1177.578	2962.961	112.02961448641757	103.21388796534352	85.21793203447491	111.80745789808945	86.93339098737641	128.5079999159522	74.13947414533735	79.99316022085411	9.482
d2_03_dompfaff_w32.wav	a:	362	3.151	312.35502787649625	1150.879	1898.117	2964.761	114.24862257263158	106.23012400165781	101.1399232908698	100.8746769050301	101.39224086655007	98.30388448345639	105.05050746018703	75.04405240683468	8.31
d2_04_kuh_w32.wav	u:	363	1.551	231.00190381134465	294.618	860.18	2751.421	116.5308742183204	115.46359186604636	102.17644574493346	116.1474857377363	94.19132248880693	123.92390517642069	79.53915847789399	51.12006391181818	18.222
d2_04_kuh_w32.wav	i:	364	2.658	233.47773148058153	279.618	2287.164	2960.72	119.34024944904534	111.49972674989327	104.5712656781403	119.64480052382133	126.56407242636908	117.53143262637613	91.75965529016244	61.423659257330165	25.491
d2_04_kuh_w32.wav	a:	365	3.444	241.30411598217742	950.722	1567.033	2995.276	120.13691671754214	117.32362130893632	86.52921365698549	88.25231054562458	96.40242416775621	112.99864859504777	105.86258223281932	78.0381081469803	22.924
d2_05_armbanduhr_w32.wav	u:	366	2.356	229.66067609859985	452.992	1148.068	3083.066	76.36903450535934	45.440416659645024	44.0441665617412	45.241821630101754	45.78141666818357	81.16251928782691	49.77873129180307	48.1887075466781	17.079
d2_05_armbanduhr_w32.wav	i:	367	4.211	185.53951923919792	366.405	1966.099	2803.233	94.45287426127958	85.87968101504924	63.35634428191939	85.83549860937683	58.76166269432416	61.88819045417959	44.387742876263516	42.64792403065396	12.906
d2_05_armbanduhr_w32.wav	a:	368	4.957	189.87130090110597	1050.452	1663.767	2766.075	107.49233151721009	101.40892842328641	97.47218086921944	87.64188881313032	77.5312027850598	88.58250952787402	87.91843299564208	57.385199192825496	17.947
d2_06_kontrabass_w32.wav	u:	369	1.843	194.71223468752487	314.188	2260.705	3389.16	109.18525350409328	105.12442802409008	95.79988316608527	97.92083513031986	87.72290416302428	79.53767937593311	66.35873403808534	49.30518284746234	10.634
d2_06_kontrabass_w32.wav	i:	370	3.626	187.77684401211886	867.896	2508.268	3544.786	113.42885330966647	110.49856997134583	83.06259203854819	83.15407177418334	76.62439691440645	64.2755593419217	70.47187999404368	48.6678425786443	20.644
d2_06_kontrabass_w32.wav	a:	371	4.676	205.57248440743004	1025.581	1640.201	3079.664	109.71415126181523	104.75821079656595	90.26382319881365	87.85211098353612	94.66422517301258	82.57786273708176	88.7485939961177	64.38606435867518	23.178
d2_07_krokodil_w32.wav	u:	372	1.291	233.48936389732694	395.377	2238.615	3066.94	111.680169035839	105.61034304481674	112.6964255880577	97.74643274915604	91.5782718432323	82.65069530878199	66.13262447273102	61.03633334271987	15.6
d2_07_krokodil_w32.wav	i:	373	2.42	187.29512122329666	296.05	2512.349	4074.1	107.92483430017161	100.44050533047658	97.78087289698982	92.64012957100493	95.27953945862455	111.04472356040239	71.5669194603141	84.19407479066068	0.697
d2_07_krokodil_w32.wav	a:	374	3.22	187.8171416743898	1075.254	1748.554	2578.771	109.60817679446896	104.30750349800877	97.43878219593321	85.3198402054143	84.5367133726538	87.09808071829184	92.43422608792454	74.72927133157091	14.573
d2_08_handtrommel_w32.wav	u:	375	1.285	188.6178635704385	338.492	986.761	3146.685	104.67898657814148	93.14428247244695	75.85803998964931	90.59713996270986	58.16920638129817	114.16222485895841	71.40826006437541	57.69408243932016	14.297
d2_08_handtrommel_w32.wav	i:	376	2.636	189.88721589135358	359.854	2720.334	3563.075	105.8657243034532	102.3898919246717	99.97210797476109	101.80465453572444	77.7837495910921	65.81382836483293	70.01243266674005	44.565369545586265	21.462
d2_08_handtrommel_w32.wav	a:	377	3.204	203.8431549057152	904.859	1691.805	2740.191	111.88762097344328	109.4300177094835	100.38096810916713	100.00783256223747	110.04696982666422	97.00891916527348	101.5877477405119	71.16536227466578	23.215
d2_09_jumbojet_w32.wav	u:	378	1.084	286.57486317412514	316.052	2188.66	3314.012	111.91209595204043	111.38592447037057	106.16889525347742	111.25838017311355	79.6120791283434	99.85767944537386	70.73676422606532	63.96366831667757	13.977
d2_09_jumbojet_w32.wav	a:	379	2.45	256.1820259369239	1037.48	1805.423	2869.712	114.62645337810463	107.02060525300826	83.05354734950586	82.82132756150082	93.59956338234863	102.35562387597122	100.37480398700112	72.719465548527	17.723
d2_10_kondor_w32.wav	u:	380	1.701	247.98369988811734	1175.714	2166.85	3353.302	116.08589051789338	108.59631414988596	68.69555820676612	66.79322496349941	69.38291286551485	66.11199809769076	75.93076875675803	64.51448367165361	12.89
d2_10_kondor_w32.wav	i:	381	2.787	255.37804790242024	295.566	876.4	2764.79	106.73107609867141	106.7874771400709	90.52157580127363	104.03268134776711	108.24777337100168	115.52817673754924	74.77782590221028	84.47066796911056	-0.371
d2_10_kondor_w32.wav	a:	382	3.745	274.5570112828219	1079.78	1932.365	2811.91	117.42323424800381	106.74214164168882	114.05476812299133	114.07827469446852	108.06362081842565	101.58363740210947	110.42121609726027	77.64390270810277	15.589
d2_11_kaninchen_w32.wav	u:	383	1.687	425.9739924826011	539.792	1430.814	2463.007	112.5714879904836	106.48895148765068	105.22920259185051	104.44060649721152	101.47563123132412	90.52866027955437	89.95732208135097	63.878416475349475	11.448
d2_11_kaninchen_w32.wav	i:	384	2.586	362.5886911395415	364.379	2992.582	3564.186	120.97600452809756	97.8124379411517	81.19044976107227	120.99451265299642	108.11451035773592	103.80749254342025	72.34457922708009	71.6572174633589	15.683
d2_11_kaninchen_w32.wav	a:	385	3.358	357.7936320561127	1043.508	2118.378	3186.419	115.69701390650813	109.74474615587197	108.93441977992715	101.11060895650766	114.56851757118892	113.05473140411259	116.52503045129956	90.06872324499909	19.872
d2_12_schildkroete_w32.wav	u:	386	3.699	205.77809071153467	346.226	975.176	2529.77	105.76389025244657	100.94213364253756	89.55792159790437	99.24368249419537	89.84022008577288	79.91039596503624	56.37882021984332	47.455740406807266	12.839
d2_12_schildkroete_w32.wav	i:	387	5.776	201.60299340378538	381.289	2636.763	3785.898	107.96910085750136	99.2758042838605	100.07717035581582	98.06910086405568	68.5123456612321	88.06110974504674	62.05774392910881	55.12241975446944	22.216
d2_12_schildkroete_w32.wav	a:	388	7.264	187.4630562393879	1050.261	1665.566	2948.643	109.56623821106686	101.18171895822859	98.83059736698911	100.81315143131589	91.11323559221411	80.44716482453877	87.87294147851998	46.89413525264352	23.85
d3_01_bodentrommel_w24.wav	u:	389	1.724	202.6853546429334	359.781	2618.31	3332.739	105.98748320754886	101.84696315337962	107.1720024961487	100.89109337513696	88.71178142291694	63.46839946444018	53.113075452048726	46.086595701500116	17.054
d3_01_bodentrommel_w24.wav	i:	390	2.961	201.781210876902	373.348	2671.006	3446.444	106.7697834291047	98.35933693364268	77.28114085149058	98.13339359920879	89.0290711193436	88.6509505344369	69.86580821963467	70.67662153494089	11.944
d3_01_bodentrommel_w24.wav	a:	391	3.632	193.4359190926587	758.314	1505.286	2510.448	109.46446992686757	104.9134078148976	90.95764354544694	100.56625398851008	78.99546404605496	78.88015195001904	90.14894438560559	65.77912233821591	13.139
d3_02_spatz_w24.wav	u:	392	1.069	427.66653671704324	430.393	2614.54	3022.222	108.10774639107281	116.82412222818903	79.42807304899836	108.12977893494164	86.28817889493703	66.35289629118225	61.58615612234071	47.202102600951925	11.304
d3_02_spatz_w24.wav	i:	393	1.874	377.58702890466316	423.79	2825.171	3606.589	105.45353040873482	85.45965632035062	83.33099922517852	105.60374566965874	96.83813290163272	96.4287404852912	71.96100905840558	75.2849018234447	7.184
d3_02_spatz_w24.wav	a:	394	2.265	399.57843059875364	788.465	1818.429	2867.835	112.42717336540815	85.56563302756206	112.40074838458935	75.40665921611651	103.9875034035305	96.4005248870744	113.13651665041562	80.8690513943315	19.358
d3_03_grosserbagger_w24.wav	u:	395	1.377	163.59299758877694	711.191	2468.851	3670.407	108.65846245000661	110.87125916277972	91.15830823934127	89.99535258527025	58.01841960083535	71.38641609733692	54.926564925569316	48.1747020418055	2.777
d3_03_grosserbagger_w24.wav	i:	396	2.513	161.84538010144382	300.618	2421.054	2691.365	97.67917055108151	80.72984090892709	88.09081718939893	91.12813817599856	105.50565500432853	89.65470726365038	70.72887371771422	65.90242363018329	2.636
d3_03_grosserbagger_w24.wav	a:	397	3.142	146.35624426389515	794.486	1334.953	2563.504	103.2555855129149	103.2725445448425	102.65781705862756	99.06589540290385	97.79746020190026	106.20448811548907	89.35552587678382	63.551162232637054	23.733
d3_04_violine_w24.wav	u:	398	1.47	408.5568237272405	1103.05	2642.102	3736.5	119.80530603023858	93.13988105214987	65.79683096345892	69.96942733944216	74.4729815253536	64.39194285386722	70.89870120704316	53.62410192891845	6.915
d3_04_violine_w24.wav	i:	399	3.014	349.17595477822937	349.603	2077.572	2779.681	107.76461922046838	74.52496411859258	70.4219669250481	107.76910388569623	71.45141540549113	99.13204370375288	70.60701389036748	61.363164953906576	-1.354
d3_04_violine_w24.wav	a:	400	3.865	238.9356451160785	1035.76	1709.452	2838.845	103.01952768121001	85.74511696686184	89.04035227274684	88.58329459992271	94.30092093223584	98.1063263160269	81.97451312270039	72.37435569461698	17.225
d3_05_kleinflugzeug_w24.wav	u:	401	1.013	320.07709005256675	473.341	914.823	3029.636	112.23357682318752	104.28601792563796	119.59354346945892	73.43828480373494	90.42946129200087	110.8671195013009	88.70342464639023	53.07908477942323	16.782
d3_05_kleinflugzeug_w24.wav	i:	402	1.582	320.148778095131	367.566	2809.287	3006.216	121.4351847557679	110.53316857144823	94.84068503923835	121.78206579922231	125.35738191810586	103.05265912750333	87.90348116992243	79.41875290383021	15.72
d3_05_kleinflugzeug_w24.wav	a:	403	1.937	303.8712725438887	694.007	1644.317	2640.692	111.1317643574224	106.72882070914949	91.87853088935988	104.50324925496075	86.96228117997794	93.45570585165858	91.55844717913169	71.69287749310891	16.722
d3_06_gecko_w24.wav	u:	404	0.93	220.81398107455303	1158.411	2288.245	3356.08	105.42808413740948	95.05421001537266	68.39196340071763	74.54039274922943	68.0594449023854	62.24960829804924	74.40327939276372	56.007665925741115	10.407
d3_06_gecko_w24.wav	i:	405	1.977	284.76408676687896	290.964	1305.954	2938.085	117.92089634090395	95.36517143212164	75.55037841396793	117.96170637336732	79.71580920870453	105.40347397609185	66.98155874258518	65.04912882338797	14.94
d3_06_gecko_w24.wav	a:	406	2.59	203.84298877651742	851.399	1905.937	3005.854	101.60634716077287	89.58538902595006	77.44327587492624	78.99229570396427	101.61778286149891	94.64568927897622	99.90459629060314	80.67632068936668	9.538
d3_07_komodowaran_w24.wav	u:	407	1.425	89.08760326287373	389.905	2193.034	3104.066	82.67105041417786	103.92786299040523	94.7945808022731	94.30060222794248	64.34851977363029	87.88919342660651	69.81535817382577	49.26698115910039	2.647
d3_07_komodowaran_w24.wav	i:	408	2.879	207.42493368629582	275.178	1173.463	2989.902	106.95467038666703	101.3402040335283	92.6896324139901	102.53404556518791	87.89168210449719	128.53228532881255	74.9597522959493	87.22156651823991	12.138
d3_07_komodowaran_w24.wav	a:	409	3.723	167.40844694930956	977.611	1602.104	2652.276	97.97139553106648	83.46016192073745	79.33844253235497	71.36005961659677	81.20547400800659	71.93877096358	66.05986193130545	72.51931802045219	-1.974
d3_08_baer_w24.wav	u:	410	1.576	138.26289880183506	310.546	711.785	2417.947	100.73952157482324	81.30063962476743	75.06324807569172	72.17629403197307	76.78728243096307	110.98736196887421	65.70493700243321	75.05043923471797	6.945
d3_08_baer_w24.wav	i:	411	2.827	165.9353411325641	284.889	2332.46	2590.201	113.11063356958395	109.51142577420389	88.0652377114301	108.91773416836182	97.70960351694575	91.30835679242163	74.88807189265998	64.49711979293608	2.526
d3_08_baer_w24.wav	a:	412	3.679	153.76803390859934	740.942	1350.344	2625.991	103.06369179881129	100.99824053542463	89.37203813506184	81.74693501025122	91.24349852215886	78.21770358754063	75.6680019593052	62.0757362733347	13.82
d3_09_drucker_w24.wav	u:	413	1.726	200.92440238718632	399.15	1028.303	2624.877	106.82181277829281	106.77179455439845	96.74675753885174	106.7617567342869	93.01992597747466	108.34594259021209	71.50674319284788	48.68487331337617	16.6
d3_09_drucker_w24.wav	i:	414	3.085	204.6158342140598	425.88	2768.23	3327.841	109.57906001081795	99.07808631283883	97.59946416263077	99.07859001697113	100.05458754955109	99.37387255243019	77.82965393280469	66.60345191864408	22.825
d3_09_drucker_w24.wav	a:	415	3.472	198.70168253538048	749.473	1529.648	2576.079	109.2126147529381	109.1731684367033	89.49056135786553	93.99364595057762	96.67153321755725	93.1037314468623	93.91398297337078	74.98039449396802	25.951
d3_10_harypie_w24.wav	u:	416	1.166	224.08055369785433	396.943	2130.646	3466.434	106.80653885747047	99.66767425266863	98.23576759320213	98.22114340592097	92.00686244837397	82.44886252672356	75.27049784867286	57.53356698785864	8.41
d3_10_harypie_w24.wav	i:	417	1.996	314.47654481919795	332.758	1266.974	3038.229	112.6548514612499	91.43851354441416	85.92944520650583	112.77574271910312	86.07420311225648	108.16366316602227	60.473841563774435	64.62839221778033	10.05
d3_10_harypie_w24.wav	a:	418	2.617	215.20020659538952	1061.354	1948.877	2926.241	105.31846338138718	94.52100718438038	85.50274052998023	88.55953530747323	99.81329393856706	103.71895024354448	104.28255366346363	85.88646142313061	7.37
d3_11_aeffchen_w24.wav	u:	419	1.575	493.23781988945257	492.85	1477.03	2756.33	111.80573916662402	103.91903663430999	106.33140660826993	111.80289359913692	106.26980886203435	106.39430100847068	90.36573264146391	74.90816232404542	11.407
d3_11_aeffchen_w24.wav	i:	420	2.363	460.2236214107146	475.567	1714.872	2841.358	100.58858344975775	85.29832578454487	75.75919538858136	100.16547227176991	72.93961340159915	111.1167221540758	85.67849185447749	66.62006927210784	12.097
d3_11_aeffchen_w24.wav	a:	421	2.799	242.63791203010626	752.931	1768.577	2759.81	113.13198457052835	95.36718008199674	93.26520108323407	100.6542687657457	110.54925137550055	114.04930071224871	103.35380548909158	91.24253212088816	9.784
d3_12_wanduhr_w24.wav	u:	422	2.58	255.4988062380168	637.437	2629.919	2968.101	109.51947831493763	88.70340175678217	64.68033988649302	72.50654902665897	79.20017563223767	66.58726190656316	81.31776224593511	58.02592311008109	-3.172
d3_12_wanduhr_w24.wav	i:	423	4.924	287.5200032968175	293.582	2688.246	3287.51	109.61624810590719	92.10747565074165	78.70405866270698	109.68949685080752	89.06292679603933	95.00180839157422	60.17938336934349	53.23336466568701	12.783
d3_12_wanduhr_w24.wav	a:	424	5.925	266.736134495438	808.981	1703.616	2764.214	96.76220185341882	80.6566730255191	62.19269781253142	65.0274983143431	78.00230052405814	77.25375151073422	79.78278429604454	64.21350836273965	9.045
e1_01_schildkroete_w24.wav	u:	425	1.509	342.9624942885037	366.063	1007.77	2572.768	105.15871809686303	101.46088594516284	98.74613663516672	104.77518558857547	88.62731987819329	92.55383042899243	64.59227075021192	53.453305395296496	13.611
e1_01_schildkroete_w24.wav	i:	426	2.419	265.6493684563859	303.653	1533.09	2710.123	111.54924793943869	88.50958702750262	83.26885385819881	111.79428457710073	77.15326405067526	113.72150610544091	65.33207521827637	80.74345765753178	11.029
e1_01_schildkroete_w24.wav	a:	427	2.87	222.2995599154417	869.716	1551.156	2842.01	110.1262523291469	106.11212982169012	77.01187103912605	84.98865165043776	70.68109445599859	86.93493914460008	92.87537854257806	66.40057598880277	19.679
e1_02_jumbojet_w24.wav	u:	428	1.409	282.2251919808583	356.927	958.239	3059.715	110.84858513359735	96.1171603498538	102.96783157409438	109.96236977780657	86.68543996170209	111.62857647325373	76.96389379018856	61.003361152900794	10.646
e1_02_jumbojet_w24.wav	i:	429	2.138	322.62331349039397	327.496	2071.567	2746.104	116.7933145559456	95.20922014183719	85.61478445180117	116.8356570236745	88.09411046594676	106.4550313204876	71.85400209356997	81.21242901270882	10.276
e1_02_jumbojet_w24.wav	a:	430	2.436	207.90232931787378	841.454	1439.807	2789.26	106.87822167052227	103.43716380782422	100.55283072811572	100.46571803681489	102.53538410622417	105.99851907505894	96.33563769338281	63.25270267141913	28.418
e1_03_backofen_w24.wav	u:	431	1.515	274.5589555636109	312.778	1075.889	2452.525	102.99487334164341	88.65909669404198	101.84159355265407	98.84975091822014	101.54147091300156	107.86252566152348	64.14905762827105	46.58177626236153	11.176
e1_03_backofen_w24.wav	i:	432	2.784	263.4265580094279	249.473	2238.93	3286.443	98.16136673810078	91.41179075099826	88.95640880782935	94.13196041269926	103.8142790488782	99.02493358214302	76.4055042830205	55.571510776982535	17.545
